open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1674525600000,23088.48000000,23144.76000000,23036.27000000,23036.68000000,11237.86878000,1674529199999,259525457.25406440,281790,5556.06218000,128318245.41472140,0
1674529200000,23036.68000000,23084.00000000,23002.31000000,23079.27000000,7778.93895000,1674532799999,179240457.03778640,214656,4013.12417000,92471479.41429880,0
1674532800000,23079.87000000,23121.66000000,23062.82000000,23072.15000000,7254.73594000,1674536399999,167486601.58498950,218926,3498.56881000,80772129.88791900,0
1674536400000,23072.17000000,23162.20000000,23026.01000000,23118.17000000,10378.18623000,1674539999999,239682286.53675750,255301,5155.48000000,119064986.66361180,0
1674540000000,23118.44000000,23155.82000000,23062.55000000,23095.63000000,8342.92836000,1674543599999,192886623.96828070,219221,4117.44061000,95196928.63978650,0
1674543600000,23094.85000000,23128.99000000,23006.98000000,23054.08000000,8474.34273000,1674547199999,195595177.43573940,212030,4146.67452000,95709830.09534830,0
1674547200000,23054.70000000,23090.25000000,23033.80000000,23053.12000000,7524.42334000,1674550799999,173522891.57348830,216501,3743.85378000,86340962.55471380,0
1674550800000,23052.67000000,23058.29000000,22770.00000000,22852.79000000,20640.46218000,1674554399999,472639490.90502570,456903,9837.56746000,225271892.29267390,0
1674554400000,22852.21000000,22942.70000000,22846.12000000,22902.51000000,9958.06109000,1674557999999,228084382.12968600,254385,4901.98713000,112277078.60330650,0
1674558000000,22902.51000000,22933.32000000,22866.23000000,22917.66000000,7962.21202000,1674561599999,182376396.22925230,227319,3984.32333000,91265354.24026670,0
1674561600000,22917.11000000,23035.31000000,22882.09000000,22964.13000000,9509.92112000,1674565199999,218300102.68118210,269949,4804.27272000,110281743.51373780,0
1674565200000,22963.20000000,23016.80000000,22785.01000000,22859.93000000,13527.09578000,1674568799999,309801365.12712800,362576,6489.97789000,148648631.42979750,0
1674568800000,22860.37000000,22961.18000000,22711.00000000,22859.10000000,23597.17727000,1674572399999,539327385.61393190,540527,11728.33531000,268079795.50886320,0
1674572400000,22859.10000000,22959.88000000,22750.01000000,22931.36000000,18056.79224000,1674575999999,412988671.69154850,436563,9022.54953000,206365824.86838530,0
1674576000000,22931.36000000,22949.26000000,22841.48000000,22875.18000000,10325.67171000,1674579599999,236460516.27389360,292557,4864.16824000,111394681.42548120,0
1674579600000,22875.18000000,22927.37000000,22785.59000000,22913.49000000,12103.89133000,1674583199999,276920877.31927840,318670,5968.32707000,136557989.88188210,0
1674583200000,22913.49000000,23050.00000000,22877.19000000,22999.85000000,12618.86498000,1674586799999,290055741.56697510,318727,6344.21217000,145828182.86262700,0
1674586800000,23000.00000000,23079.00000000,22961.85000000,23018.53000000,9156.88769000,1674590399999,210668489.21257210,246787,4600.46608000,105846854.99859570,0
1674590400000,23017.73000000,23040.27000000,22879.08000000,23010.34000000,12069.37161000,1674593999999,277220170.42035980,313932,5923.09901000,136057576.39241520,0
1674594000000,23009.30000000,23080.45000000,22818.02000000,22902.84000000,12787.60829000,1674597599999,293722103.99883270,320787,6187.11803000,142125847.22486690,0
1674597600000,22902.84000000,22929.63000000,22669.42000000,22755.52000000,16704.72195000,1674601199999,380947814.41025250,399150,8056.40760000,183749411.80271440,0
1674601200000,22755.47000000,22786.96000000,22462.93000000,22632.89000000,20732.85190000,1674604799999,468882952.40506290,451586,9948.79062000,225015219.74397380,0
1674604800000,22631.94000000,22715.06000000,22498.00000000,22652.23000000,17892.84686000,1674608399999,404733152.54443270,385227,8837.22252000,199896473.24079170,0
1674608400000,22651.23000000,22665.58000000,22300.00000000,22490.64000000,20404.83877000,1674611999999,458697523.17534810,408653,9977.42554000,224296709.76726830,0
1674612000000,22491.58000000,22597.64000000,22481.31000000,22549.89000000,9228.51617000,1674615599999,208073052.00875490,214524,4559.28070000,102798120.46461710,0
1674615600000,22550.24000000,22650.00000000,22535.09000000,22643.61000000,8574.90169000,1674619199999,193845130.31460200,202978,4345.75494000,98237820.31695010,0
1674619200000,22643.04000000,22658.64000000,22620.12000000,22624.83000000,6541.56707000,1674622799999,148099016.48819320,172875,3260.69276000,73822408.97874880,0
1674622800000,22625.32000000,22737.58000000,22606.04000000,22670.72000000,8150.81054000,1674626399999,184709537.64809930,207682,4036.54987000,91476484.50268610,0
1674626400000,22671.42000000,22739.18000000,22634.86000000,22713.76000000,7677.15225000,1674629999999,174200149.16951760,219186,3770.42960000,85556646.18933120,0
1674630000000,22713.59000000,22772.00000000,22694.79000000,22712.45000000,7723.70406000,1674633599999,175534388.71383540,208812,3782.71699000,85971691.50618600,0
1674633600000,22711.85000000,22739.11000000,22655.67000000,22659.72000000,7981.88832000,1674637199999,181130367.10269860,215772,3807.14501000,86395104.07292030,0
1674637200000,22659.71000000,22709.73000000,22570.76000000,22607.26000000,10756.71092000,1674640799999,243581280.77891070,278833,5283.80946000,119651322.80573410,0
1674640800000,22607.26000000,22630.78000000,22475.00000000,22611.90000000,13147.50834000,1674644399999,296766528.55004450,301974,6472.68462000,146103878.82263220,0
1674644400000,22610.91000000,22628.42000000,22561.18000000,22598.47000000,7114.50494000,1674647999999,160802556.78824880,201005,3489.51178000,78871779.17263000,0
1674648000000,22598.45000000,22745.00000000,22591.70000000,22694.23000000,14564.02397000,1674651599999,330440514.28045370,345209,7485.63533000,169839905.10054350,0
1674651600000,22694.22000000,22729.99000000,22565.01000000,22595.72000000,10785.18821000,1674655199999,244327248.40262280,293950,5339.44998000,120970000.77870120,0
1674655200000,22595.08000000,22625.73000000,22415.35000000,22435.47000000,21076.44743000,1674658799999,474945422.81200400,449592,10231.12743000,230572817.38525620,0
1674658800000,22435.47000000,22606.35000000,22335.00000000,22577.86000000,24088.09308000,1674662399999,542042888.21408080,474915,12180.38131000,274105583.31243510,0
1674662400000,22578.79000000,22690.44000000,22516.98000000,22629.75000000,15332.31405000,1674665999999,346707242.86488370,358389,7655.48954000,173119269.25386650,0
1674666000000,22629.75000000,22653.93000000,22510.00000000,22568.94000000,11718.39873000,1674669599999,264570824.96433800,276746,5716.30469000,129064013.68685800,0
1674669600000,22569.11000000,22726.43000000,22555.44000000,22724.90000000,11231.17550000,1674673199999,254285135.99263650,268725,5620.94065000,127271630.56238250,0
1674673200000,22724.90000000,22765.30000000,22651.75000000,22748.86000000,12624.58451000,1674676799999,286718946.64596430,291351,6452.81399000,146561920.25493940,0
1674676800000,22749.97000000,22950.91000000,22749.93000000,22938.09000000,20417.82756000,1674680399999,467184639.73463040,437621,10507.96379000,240438244.83810600,0
1674680400000,22935.92000000,23700.00000000,22832.38000000,23592.55000000,31154.76165000,1674683999999,721664162.99667390,681700,16375.62767000,379387509.70311090,0
1674684000000,23592.56000000,23816.73000000,22816.66000000,22932.20000000,28641.81816000,1674687599999,669319206.72932960,699595,13889.43591000,324658076.34368380,0
1674687600000,22933.23000000,23212.00000000,22886.40000000,23060.94000000,19213.24945000,1674691199999,443211442.19553370,465132,9569.50707000,220754362.90473840,0
1674691200000,23060.42000000,23282.47000000,23041.14000000,23240.42000000,16188.12884000,1674694799999,374613356.87914750,379185,8212.76991000,190057462.97254300,0
1674694800000,23240.42000000,23247.00000000,23133.49000000,23163.24000000,12552.91940000,1674698399999,291187187.31674090,297866,6044.01100000,140205739.21273620,0
1674698400000,23163.24000000,23265.00000000,23137.79000000,23178.98000000,10376.80720000,1674701999999,240719226.05839960,257497,5147.79491000,119421519.93103160,0
1674702000000,23178.98000000,23231.89000000,23104.67000000,23136.16000000,10049.36738000,1674705599999,232831226.62010720,247067,4977.77434000,115332469.77891190,0
1674705600000,23136.16000000,23197.80000000,23105.35000000,23179.35000000,9398.71102000,1674709199999,217601703.15592710,229062,4818.70141000,111566061.57200770,0
1674709200000,23178.70000000,23192.47000000,23130.55000000,23147.48000000,8116.17411000,1674712799999,187984077.11040480,204456,4033.20781000,93417147.25470860,0
1674712800000,23148.26000000,23164.11000000,22897.17000000,23087.87000000,17426.84588000,1674716399999,401657783.30318930,370318,8473.86624000,195319504.02608860,0
1674716400000,23088.63000000,23096.78000000,22951.27000000,22966.73000000,10343.21037000,1674719999999,238069641.81216130,253119,4998.93139000,115064409.50949070,0
1674720000000,22965.81000000,23048.49000000,22923.56000000,23003.87000000,9445.42740000,1674723599999,217249068.45936990,247059,4727.70212000,108746881.17450880,0
1674723600000,23003.11000000,23036.69000000,22900.00000000,22970.70000000,9896.50864000,1674727199999,227401169.16418520,251335,4821.03381000,110785265.57692380,0
1674727200000,22970.70000000,22995.72000000,22850.01000000,22939.26000000,11848.43077000,1674730799999,271741368.72090900,287288,5694.33999000,130602249.70703620,0
1674730800000,22939.26000000,22993.90000000,22895.48000000,22992.94000000,8135.87839000,1674734399999,186742491.45988800,219072,4172.01752000,95763300.48949890,0
1674734400000,22992.09000000,23147.98000000,22962.20000000,23120.96000000,12845.25586000,1674737999999,296206443.45769540,316762,6555.44817000,151172702.05527230,0
1674738000000,23120.96000000,23154.21000000,22880.95000000,23128.35000000,20626.57133000,1674741599999,475660473.68579500,461378,10049.77025000,231764390.34667690,0
1674741600000,23127.49000000,23250.00000000,22922.00000000,23039.35000000,25786.18933000,1674745199999,595974619.30789230,532285,13062.63294000,301931516.44301700,0
1674745200000,23037.23000000,23179.38000000,22901.00000000,22958.02000000,21930.21844000,1674748799999,505777246.09054070,486007,10644.96930000,245520873.18538100,0
1674748800000,22955.16000000,23032.16000000,22853.81000000,23003.98000000,16062.04634000,1674752399999,368944863.78250900,430840,7922.32143000,181989468.81773600,0
1674752400000,23003.33000000,23062.77000000,22958.50000000,22982.85000000,9892.04898000,1674755999999,227664333.36632820,276079,4787.55398000,110190152.03248060,0
1674756000000,22983.25000000,23106.51000000,22959.00000000,23037.16000000,10194.87190000,1674759599999,234897554.98945830,290217,5119.19064000,117956218.09057610,0
1674759600000,23038.01000000,23091.70000000,22980.87000000,23070.00000000,7455.18397000,1674763199999,171791389.26488660,236770,3737.54772000,86129174.44044100,0
1674763200000,23068.57000000,23195.00000000,23037.00000000,23112.57000000,9669.55094000,1674766799999,223350752.30249560,285499,4968.52697000,114772830.65268730,0
1674766800000,23110.98000000,23121.32000000,22963.07000000,23081.77000000,8416.36973000,1674770399999,193954157.78179280,241639,4113.63985000,94806212.90943970,0
1674770400000,23081.78000000,23150.00000000,22989.36000000,23003.79000000,6241.33424000,1674773999999,143937212.25952680,192213,3104.24663000,71598040.02587880,0
1674774000000,23004.81000000,23036.30000000,22967.30000000,23009.65000000,6026.38535000,1674777599999,138635121.98857770,188073,2997.08508000,68950680.84610200,0
1674777600000,23009.65000000,23076.62000000,22897.02000000,22925.50000000,10025.55781000,1674781199999,230407973.07609150,272053,4914.99308000,112966401.71584760,0
1674781200000,22925.08000000,22968.73000000,22534.88000000,22647.48000000,18777.70517000,1674784799999,427080680.28115350,410503,9062.44124000,206115741.76363960,0
1674784800000,22647.44000000,22815.40000000,22602.85000000,22781.67000000,10444.72509000,1674788399999,237533163.31505770,254933,5331.56933000,121247584.36531100,0
1674788400000,22781.67000000,22843.29000000,22761.49000000,22772.62000000,6934.89115000,1674791999999,158190149.32647830,172931,3356.14089000,76557833.66674330,0
1674792000000,22772.20000000,22858.22000000,22760.64000000,22802.81000000,6170.87432000,1674795599999,140781648.31100110,159147,3103.26204000,70797979.03171090,0
1674795600000,22802.30000000,23100.00000000,22796.95000000,23034.92000000,12715.19394000,1674799199999,291450371.21750960,272009,6579.65965000,150818100.74140530,0
1674799200000,23034.92000000,23054.96000000,22970.00000000,23002.92000000,9903.44269000,1674802799999,227851498.13930350,237835,4930.83673000,113450117.65764370,0
1674802800000,23002.48000000,23081.83000000,22934.35000000,23072.77000000,9935.35465000,1674806399999,228618507.42451970,241031,4993.76316000,114910724.22072770,0
1674806400000,23072.29000000,23083.87000000,22925.10000000,22964.51000000,10846.11417000,1674809999999,249400266.54142350,281981,5212.30707000,119855913.95703940,0
1674810000000,22964.51000000,22985.88000000,22905.00000000,22947.87000000,7625.15012000,1674813599999,174991391.77419500,197794,3448.19424000,79139064.62828910,0
1674813600000,22947.87000000,22989.99000000,22903.03000000,22948.04000000,7133.72336000,1674817199999,163720976.99683400,187090,3599.83195000,82619420.02033950,0
1674817200000,22948.98000000,22973.75000000,22915.12000000,22967.47000000,7947.13148000,1674820799999,182351341.13848450,204360,4102.46608000,94137656.35715470,0
1674820800000,22967.48000000,22988.49000000,22857.14000000,22932.41000000,10322.05561000,1674824399999,236832542.94279400,269891,5062.98566000,116173149.15816170,0
1674824400000,22932.43000000,23022.00000000,22851.08000000,22899.82000000,15909.04637000,1674827999999,364867512.38184670,410070,7890.62362000,180979846.98959560,0
1674828000000,22900.53000000,23052.69000000,22841.19000000,22967.66000000,14987.28938000,1674831599999,343669976.32744930,403656,7482.92743000,171602558.77557650,0
1674831600000,22967.66000000,23148.00000000,22928.20000000,22933.96000000,21594.88386000,1674835199999,497606480.18011560,509930,10538.59750000,242854757.70257090,0
1674835200000,22932.20000000,23144.00000000,22924.01000000,23129.72000000,13594.43178000,1674838799999,313600008.66942250,355895,7096.84158000,163712558.09815390,0
1674838800000,23130.75000000,23244.99000000,23077.80000000,23204.74000000,15992.92842000,1674842399999,370328226.51130520,387847,8138.75580000,188468175.56152620,0
1674842400000,23204.74000000,23252.63000000,23131.30000000,23183.91000000,10710.31106000,1674845999999,248202302.38207000,299821,5292.74700000,122661250.98485940,0
1674846000000,23183.91000000,23284.32000000,23158.23000000,23253.06000000,8717.05570000,1674849599999,202290254.10700700,242222,4666.74274000,108309270.60453680,0
1674849600000,23253.06000000,23500.00000000,23016.79000000,23108.82000000,27561.53877000,1674853199999,641434057.89505910,613721,13714.70145000,319227955.93146550,0
1674853200000,23108.82000000,23196.24000000,23050.00000000,23080.88000000,9672.02966000,1674856799999,223745565.61968200,284772,4588.07305000,106142309.35610770,0
1674856800000,23080.88000000,23100.09000000,22951.33000000,23008.22000000,7874.81798000,1674860399999,181384552.49384470,240062,3789.08625000,87279123.24398130,0
1674860400000,23007.40000000,23083.08000000,23005.09000000,23074.16000000,5437.61061000,1674863999999,125368308.00126710,169542,2801.72884000,64596276.31265290,0
1674864000000,23074.16000000,23189.00000000,23042.54000000,23151.84000000,8247.18867000,1674867599999,190599365.52531840,249140,4094.82961000,94643372.86944000,0
1674867600000,23151.27000000,23172.30000000,23072.70000000,23090.53000000,6212.30453000,1674871199999,143612146.81170480,199186,3033.07066000,70117660.33167270,0
1674871200000,23091.12000000,23127.49000000,23067.80000000,23086.84000000,5273.90619000,1674874799999,121807314.80483870,157611,2578.34777000,59551089.24233820,0
1674874800000,23086.84000000,23147.33000000,23080.20000000,23117.44000000,4581.76081000,1674878399999,105863536.53652420,140318,2397.41142000,55395833.08394120,0
1674878400000,23117.44000000,23133.40000000,23079.09000000,23092.24000000,5188.32631000,1674881999999,119881266.82720200,155715,2499.76031000,57761155.74102650,0
1674882000000,23092.24000000,23110.00000000,23021.74000000,23066.38000000,7041.63263000,1674885599999,162393435.04352930,185729,3851.39658000,88819562.91302050,0
1674885600000,23066.94000000,23081.00000000,23010.00000000,23038.21000000,5857.53326000,1674889199999,134965634.68359650,175981,2868.96961000,66106132.10922820,0
1674889200000,23038.68000000,23043.49000000,22951.01000000,22991.51000000,6640.78630000,1674892799999,152688154.53765570,195488,3205.62869000,73705898.59133240,0
1674892800000,22991.86000000,23016.79000000,22953.04000000,22978.64000000,6319.79371000,1674896399999,145264941.89594670,186098,3138.61307000,72146043.89456450,0
1674896400000,22978.87000000,23017.27000000,22905.00000000,22998.60000000,7184.53854000,1674899999999,165121493.72501100,202160,3600.99370000,82765952.12338130,0
1674900000000,22998.24000000,23012.57000000,22947.00000000,22974.47000000,6401.44743000,1674903599999,147163167.79353100,182432,3118.96774000,71705275.96295350,0
1674903600000,22974.03000000,22999.99000000,22937.01000000,22981.51000000,5769.60189000,1674907199999,132546851.28209610,161348,2883.89967000,66254672.23855800,0
1674907200000,22981.51000000,22983.12000000,22917.39000000,22955.25000000,7474.12723000,1674910799999,171545236.70540280,207875,3613.66835000,82941879.05462030,0
1674910800000,22954.76000000,22974.83000000,22878.46000000,22970.10000000,10905.72719000,1674914399999,250063272.58932360,284166,5398.33119000,123789810.00998260,0
1674914400000,22970.80000000,22982.95000000,22947.00000000,22949.43000000,5612.89083000,1674917999999,128900738.02348670,148940,2765.00556000,63502058.27165870,0
1674918000000,22949.44000000,23044.12000000,22933.58000000,23012.54000000,9458.57500000,1674921599999,217616770.10072670,238084,4866.89238000,111976083.00051360,0
1674921600000,23012.02000000,23052.82000000,23005.79000000,23018.14000000,6212.50882000,1674925199999,143050083.62354800,168806,3118.72886000,71814961.53721990,0
1674925200000,23018.14000000,23029.93000000,22975.00000000,23018.96000000,5599.18936000,1674928799999,128811026.45398080,156890,2825.41747000,65002878.34217470,0
1674928800000,23018.96000000,23029.92000000,22977.10000000,22998.31000000,4317.55760000,1674932399999,99312222.60471070,126380,2076.04096000,47753798.04302650,0
1674932400000,22998.31000000,23043.12000000,22990.00000000,23039.35000000,4301.84464000,1674935999999,99060654.25829530,119565,2277.07056000,52434622.75509730,0
1674936000000,23039.35000000,23042.91000000,22953.07000000,22966.91000000,5653.93020000,1674939599999,130039106.31827730,152493,2621.33050000,60291091.51294740,0
1674939600000,22966.89000000,23010.00000000,22942.00000000,23001.41000000,5517.25760000,1674943199999,126833918.38553710,146816,2796.62996000,64291102.61801160,0
1674943200000,23001.41000000,23016.50000000,22973.35000000,22977.63000000,3934.01442000,1674946799999,90461774.52529650,110388,1998.66913000,45960638.80943140,0
1674946800000,22978.20000000,23031.90000000,22961.34000000,23022.60000000,4409.26769000,1674950399999,101383298.26104620,130207,2232.16191000,51325930.69339790,0
1674950400000,23021.40000000,23145.38000000,22967.76000000,23112.95000000,9049.12052000,1674953999999,208738762.24021260,240249,4715.95519000,108782131.28791760,0
1674954000000,23112.95000000,23492.00000000,23112.14000000,23232.32000000,24472.03253000,1674957599999,570452684.86596230,525543,12923.44437000,301257416.15126430,0
1674957600000,23231.22000000,23279.41000000,23051.43000000,23143.08000000,12690.97942000,1674961199999,293778353.81234230,318977,6244.19677000,144545276.24633150,0
1674961200000,23143.64000000,23198.63000000,23104.35000000,23193.43000000,6368.66296000,1674964799999,147438803.69676670,165806,3259.05694000,75449890.73022630,0
1674964800000,23194.27000000,23241.28000000,23144.99000000,23228.89000000,7249.46347000,1674968399999,168159027.69427000,171794,3529.13821000,81863853.35004410,0
1674968400000,23228.89000000,23255.00000000,23190.08000000,23249.50000000,6306.20767000,1674971999999,146418854.90259880,145131,3133.64162000,72759264.93753380,0
1674972000000,23249.50000000,23268.51000000,23183.17000000,23198.58000000,6038.90792000,1674975599999,140231640.98624520,150836,2941.19790000,68300343.08465280,0
1674975600000,23199.30000000,23220.76000000,23174.47000000,23203.86000000,5393.54974000,1674979199999,125108156.11858990,137030,2746.73405000,63713965.14195330,0
1674979200000,23203.39000000,23224.55000000,23153.64000000,23172.28000000,5894.58708000,1674982799999,136680066.09002140,152940,2924.39807000,67808203.92825880,0
1674982800000,23172.28000000,23373.89000000,23156.89000000,23296.80000000,13621.67683000,1674986399999,317041264.20647830,289642,6990.74328000,162712233.43484300,0
1674986400000,23296.80000000,23500.00000000,23295.06000000,23448.03000000,17517.02878000,1674989999999,410149660.52533790,381553,8986.26517000,210415169.35819440,0
1674990000000,23447.10000000,23605.74000000,23270.03000000,23432.17000000,18706.39808000,1674993599999,437701611.09943990,390670,9539.13260000,223247651.80043010,0
1674993600000,23431.39000000,23543.56000000,23350.47000000,23478.21000000,13612.57807000,1674997199999,319106460.97120830,299545,6827.63327000,160059421.22517800,0
1674997200000,23478.21000000,23666.00000000,23457.93000000,23538.94000000,18909.58007000,1675000799999,445570420.26828390,408973,9555.74345000,225163933.04877920,0
1675000800000,23538.04000000,23596.88000000,23412.10000000,23538.58000000,13731.01051000,1675004399999,322810230.98848940,313180,6963.98276000,163720030.25355120,0
1675004400000,23538.04000000,23549.62000000,23470.15000000,23525.09000000,8470.38029000,1675007999999,199189305.09194790,216003,4122.06097000,96936651.96185370,0
1675008000000,23525.09000000,23650.00000000,23472.00000000,23586.44000000,15494.72714000,1675011599999,364830477.12321350,346103,7824.31580000,184244761.74018840,0
1675011600000,23586.44000000,23641.80000000,23546.83000000,23591.38000000,11721.97262000,1675015199999,276627863.12929110,302976,5715.19829000,134878717.54094950,0
1675015200000,23591.38000000,23759.00000000,23536.65000000,23678.99000000,15785.80867000,1675018799999,373322038.28471720,392990,8052.06500000,190434153.36952880,0
1675018800000,23677.95000000,23960.54000000,23661.00000000,23897.84000000,23293.93373000,1675022399999,555179086.38867530,542034,12119.25633000,288834918.88251140,0
1675022400000,23896.65000000,23910.60000000,23600.00000000,23698.65000000,15648.22100000,1675025999999,372055962.57281630,386587,7554.00142000,179614648.69199780,0
1675026000000,23698.65000000,23828.76000000,23656.33000000,23794.20000000,9301.06405000,1675029599999,220898038.36471530,270366,4653.90090000,110528910.76693130,0
1675029600000,23795.24000000,23821.21000000,23720.08000000,23765.93000000,5744.20146000,1675033199999,136587231.67394380,183544,2834.93878000,67413543.24620670,0
1675033200000,23765.93000000,23877.80000000,23727.17000000,23742.30000000,10666.69943000,1675036799999,253846953.04083910,298365,5350.50496000,127341582.62039140,0
1675036800000,23743.37000000,23800.51000000,23683.96000000,23751.43000000,10261.83669000,1675040399999,243632664.25162370,296504,5065.54398000,120267502.88116860,0
1675040400000,23751.02000000,23765.90000000,23625.83000000,23670.08000000,10375.90064000,1675043999999,245655933.00181970,291186,4987.47283000,118082651.04287190,0
1675044000000,23670.08000000,23673.49000000,23567.10000000,23645.76000000,9335.74532000,1675047599999,220536945.46789970,262636,4572.79088000,108025306.67157610,0
1675047600000,23645.76000000,23703.61000000,23621.74000000,23701.44000000,6930.90378000,1675051199999,163999583.54555610,210343,3528.06988000,83482071.37152940,0
1675051200000,23700.78000000,23769.32000000,23694.31000000,23717.76000000,7489.99072000,1675054799999,177746530.23788490,211849,3715.09490000,88163875.79455990,0
1675054800000,23717.76000000,23733.86000000,23663.00000000,23728.71000000,6783.55715000,1675058399999,160758339.46527300,184410,3471.47670000,82271469.57472890,0
1675058400000,23728.71000000,23744.60000000,23658.00000000,23692.38000000,7732.32161000,1675061999999,183317904.16653930,209640,3803.44815000,90177411.07347640,0
1675062000000,23691.84000000,23706.36000000,23599.15000000,23642.81000000,9339.96326000,1675065599999,220890635.05796610,237356,4541.43004000,107409023.57474380,0
1675065600000,23642.81000000,23676.98000000,23507.00000000,23548.76000000,12879.05024000,1675069199999,303854438.85866760,311166,6005.05209000,141678695.37203220,0
1675069200000,23547.79000000,23552.65000000,23110.00000000,23191.20000000,30359.75905000,1675072799999,707468273.28820820,647431,15036.55566000,350397441.50265880,0
1675072800000,23191.20000000,23305.73000000,23101.62000000,23243.54000000,13937.89938000,1675076399999,323858106.22059360,365731,6831.88011000,158751792.87304870,0
1675076400000,23244.50000000,23275.55000000,23017.00000000,23077.47000000,15366.92060000,1675079999999,356002449.43551830,361320,7307.07108000,169305325.06094590,0
1675080000000,23077.47000000,23153.06000000,22962.68000000,23076.27000000,16984.69992000,1675083599999,391823442.09067980,414747,8485.26032000,195765967.62950180,0
1675083600000,23076.27000000,23132.74000000,23045.00000000,23057.19000000,9516.28569000,1675087199999,219738751.67775940,283725,4608.24466000,106413303.15328230,0
1675087200000,23057.72000000,23289.86000000,23027.30000000,23287.70000000,16950.55929000,1675090799999,392885084.52539110,427334,8779.42846000,203498993.47645380,0
1675090800000,23288.97000000,23301.82000000,23048.79000000,23178.51000000,14938.10158000,1675094399999,346302412.47154310,394267,7513.82576000,174193883.82349690,0
1675094400000,23178.51000000,23248.86000000,23110.38000000,23170.38000000,12520.73968000,1675097999999,290214048.66420590,337716,6224.18668000,144274248.28205660,0
1675098000000,23170.38000000,23237.86000000,23088.06000000,23108.94000000,11644.19512000,1675101599999,269774834.77065220,319256,5762.23486000,133508741.72310570,0
1675101600000,23109.92000000,23180.00000000,23067.34000000,23138.83000000,9788.90857000,1675105199999,226319499.71351830,285837,4842.32949000,111958427.99678910,0
1675105200000,23139.06000000,23141.82000000,22627.90000000,22784.86000000,24844.39080000,1675108799999,566326615.54193490,558908,11977.53618000,272971933.14440240,0
1675108800000,22784.86000000,22810.00000000,22558.88000000,22697.83000000,16318.16625000,1675112399999,370475095.70850800,390058,7953.37435000,180580929.64020020,0
1675112400000,22697.83000000,22794.80000000,22674.05000000,22743.70000000,9403.45069000,1675115999999,213938000.60724660,261764,4746.63887000,107992410.76024840,0
1675116000000,22744.64000000,22768.02000000,22500.00000000,22729.81000000,9085.44002000,1675119599999,206152875.43003840,264167,4482.58132000,101728324.54373600,0
1675119600000,22731.10000000,22840.69000000,22703.61000000,22826.15000000,9617.11516000,1675123199999,219054774.86062470,262873,4855.00341000,110593176.20599200,0
1675123200000,22827.38000000,22877.45000000,22714.77000000,22828.32000000,11523.71022000,1675126799999,262775754.77657200,286995,5789.24450000,132015504.68451810,0
1675126800000,22828.32000000,22862.00000000,22755.23000000,22830.23000000,8866.96260000,1675130399999,202343361.76825080,237011,4397.24262000,100353089.28656830,0
1675130400000,22830.23000000,22913.71000000,22817.30000000,22857.93000000,8902.28528000,1675133999999,203612250.38543540,234872,4340.34119000,99272634.00522430,0
1675134000000,22857.93000000,22869.94000000,22814.81000000,22835.01000000,5838.55706000,1675137599999,133387766.65146950,169809,2797.87758000,63922267.36117780,0
1675137600000,22835.46000000,22865.58000000,22800.33000000,22861.59000000,6810.39671000,1675141199999,155526965.98315980,175989,3532.84337000,80682390.71413960,0
1675141200000,22862.32000000,22873.01000000,22754.23000000,22759.14000000,7408.77393000,1675144799999,169176846.80977060,192227,3453.57706000,78868406.10792490,0
1675144800000,22759.14000000,22867.77000000,22743.05000000,22812.12000000,9607.79061000,1675148399999,219078144.36397500,240846,4963.55976000,113180522.10853830,0
1675148400000,22812.12000000,22989.48000000,22809.67000000,22978.24000000,11639.20648000,1675151999999,266655676.97821780,282070,5959.79714000,136543015.20710040,0
1675152000000,22978.24000000,22996.84000000,22835.01000000,22912.62000000,11420.32067000,1675155599999,261788174.80261060,310538,5635.09733000,129175689.47554340,0
1675155600000,22912.60000000,22942.13000000,22882.89000000,22891.34000000,6771.09473000,1675159199999,155117725.53821020,187713,3375.31861000,77327283.04588620,0
1675159200000,22892.45000000,22913.00000000,22815.00000000,22828.87000000,8807.57025000,1675162799999,201429106.17600610,244350,4235.55430000,96869066.72972850,0
1675162800000,22828.15000000,22881.44000000,22810.03000000,22865.43000000,8128.05264000,1675166399999,185723370.41048120,234344,4152.60149000,94887625.19583730,0
1675166400000,22865.97000000,22923.99000000,22851.01000000,22895.15000000,8860.36003000,1675169999999,202790993.78547330,254990,4516.08449000,103365247.47704320,0
1675170000000,22895.82000000,23127.50000000,22884.86000000,23127.11000000,19784.45250000,1675173599999,455095835.61768090,459432,10062.51947000,231479239.18143180,0
1675173600000,23126.94000000,23197.38000000,23056.00000000,23119.64000000,20608.66415000,1675177199999,476489612.05197030,477255,10132.44118000,234281801.39099290,0
1675177200000,23118.76000000,23206.84000000,23075.01000000,23121.80000000,15664.62570000,1675180799999,362421450.04040830,367054,8210.87880000,189980852.35281410,0
1675180800000,23121.80000000,23221.14000000,23081.08000000,23109.17000000,14714.98280000,1675184399999,340397656.36848720,364043,7302.32986000,168938364.60667990,0
1675184400000,23109.88000000,23182.13000000,23086.01000000,23152.42000000,9824.57802000,1675187999999,227253729.60655210,269089,4917.08297000,113743559.99159900,0
1675188000000,23151.76000000,23187.00000000,23115.06000000,23165.96000000,8376.46543000,1675191599999,193880748.86493720,240614,4217.15196000,97613715.57234580,0
